A0KYQ5	3.5.1.25
P18159	5.4.2.2
P18200	3.1.3.27
P18429	3.2.1.8
P18775	1.8.5.3
P18798	1.14.13.25
P19080	5.4.99.5
P19220	2.1.1.63
P19566	3.6.3.19
P19624	1.1.1.262
P19638	2.7.1.66
P19669	2.2.1.2
P19919	1.2.99.2
P19994	3.4.11.18
P20083	5.99.1.3
P20099	1.8.4.13
P20166	2.7.1.69
P20371	1.13.11.3
P20372	1.13.11.3
P20388	1.14.19.6
P20418	1.15.1.2
P20580	4.1.3.27
P20582	2.3.1.230
P20586	1.14.13.2
P21151	2.3.1.16
P21165	3.4.13.9
P21179	1.11.1.6
P21340	2.3.1.57
P21437	3.1.3.11
P21499	3.1.13.1
P21507	3.6.4.13
P21513	3.1.26.12
P21515	3.1.4.14
P21645	2.3.1.191
P21656	6.1.1.2
P21693	3.6.4.13
P21777	2.7.1.11
P21829	3.1.3.74
P21865	2.7.13.3
P21889	6.1.1.12
P22106	6.3.5.4
P22188	6.3.2.13
P22255	3.1.3.7
P22259	4.1.1.49
P22634	5.1.1.3
P22868	1.14.13.25
P22869	1.14.13.25
P23003	2.1.1.35
P23247	1.2.1.11
P23395	6.1.1.10
P23477	3.6.4.12
P23478	3.6.4.12
P23522	4.1.2.20
P23533	2.7.3.9
P23538	2.7.9.2
P23669	4.2.3.1
P23721	2.6.1.52
P23837	2.7.13.3
P23869	5.2.1.8
P23874	2.7.11.1
P23883	1.2.1.5
P23917	2.7.1.4
P23966	4.1.3.36
P23970	2.2.1.9
P24171	3.4.15.5
P24183	1.1.5.6
P24197	1.13.11.29
P24205	2.3.1.243
P24215	4.2.1.8
P24224	2.7.8.7
P24228	3.4.16.4
P24230	3.6.4.12
P24327	5.2.1.8
P24630	5.4.3.8
P24670	4.2.1.10
P24735	3.5.2.6
P25052	3.5.99.2
P25053	5.3.99.10
P25081	5.3.1.8
P25177	5.4.2.10
P25397	2.1.1.265
P25516	4.2.1.3
P25524	3.5.4.1
P25526	1.2.1.79
P25772	6.5.1.2
P25888	3.6.4.13
P25889	1.3.1.1
P25971	4.1.1.23
P26163	1.3.7.7
P26164	1.3.7.7
P26239	6.6.1.1
P26281	2.7.6.3
P26294	1.3.5.5
P26297	1.1.1.28
P26311	3.4.11.4
P26365	3.5.1.28
P26391	4.2.1.46
P26392	1.1.1.133
P26393	2.7.7.24
P26394	5.1.3.13
P26397	4.2.1.45
P26401	2.4.1.60
P26458	1.10.3.10
P26459	1.10.3.10
P26509	3.2.1.15
P26512	2.7.2.4
P26646	1.3.1.84
P26876	3.1.1.3
P27000	6.1.1.17
P27247	2.3.1.n2
P27248	2.1.2.10
P27249	2.7.7.59
P27250	1.1.1.2
P27253	5.4.99.2
P27300	2.7.1.130
P27302	2.2.1.1
P27771	1.5.1.2
P27828	5.1.3.14
P27829	1.1.1.336
P27830	4.2.1.46
P27833	2.6.1.59
P27836	2.4.1.180
P28248	3.5.4.13
P28305	4.1.3.38
P28462	1.2.1.70
P28619	2.7.7.56
P28628	3.4.21.89
P28629	4.1.1.19
P28638	2.1.1.72
P28720	2.4.2.29
P28820	2.6.1.85
P28861	1.18.1.2
P29072	2.7.13.3
P29208	4.2.1.113
P29253	3.1.26.4
P29495	2.7.1.90
P29848	2.5.1.47
P29946	6.3.5.11
P30012	2.4.2.19
P30125	1.1.1.85
P30137	2.5.1.3
P30139	2.8.1.10
P30140	4.1.99.19
P30147	5.3.1.22
P30235	2.7.1.83
P30844	2.7.13.3
P30847	2.7.13.3
P30850	3.1.13.1
P30870	2.7.7.42
P30871	3.6.1.25
P30967	1.14.16.1
P31057	2.1.2.11
P31085	1.97.1.12
P31112	2.5.1.30
P31113	2.1.1.163
P31114	2.5.1.30
P31120	5.4.2.10
P31129	2.7.7.65
P31142	2.8.1.2
P31434	3.2.1.177
P31551	4.2.1.149
P31570	2.5.1.17
P31572	2.8.3.21
P31658	4.2.1.130
P31663	6.3.2.1
P31677	2.4.1.15
P31678	3.1.3.12
P31825	2.1.1.223
P31973	1.18.1.2
P32055	1.1.1.271
P32099	2.7.7.63
P32113	3.6.3.54
P32131	1.3.99.22
P32138	3.2.1.20
P32140	5.3.1.31
P32141	4.1.2.57
P32143	2.7.1.184
P32156	5.1.3.32
P32166	2.5.1.74
P32169	4.1.2.19
P32170	5.3.1.14
P32171	2.7.1.5
P32173	2.7.7.77
P32395	4.1.1.37
P32396	4.99.1.1
P32397	1.3.3.4
P32422	1.97.1.12
P32662	3.1.3.18
P32684	5.4.99.21
P32695	1.3.1.91
P32701	3.1.4.52
P32718	2.7.1.55
P32920	4.1.1.37
P33018	3.1.2.12
P33022	3.2.2.8
P33025	4.2.1.70
P33038	2.5.1.7
P33197	1.1.1.42
P33643	5.4.99.23
P33675	4.2.1.11
P33937	1.7.99.4
P34024	4.6.1.13
P34918	1.2.1.12
P34945	6.1.1.11
P35149	3.6.1.3
P35164	2.7.13.3
P35482	3.1.3.1
P35483	3.1.3.1
P36548	3.5.1.28
P36553	1.3.3.3
P36557	2.7.13.3
P36655	1.8.1.8
P36923	4.2.1.10
P36929	2.1.1.176
P36936	3.4.13.21
P36938	5.4.2.2
P36979	2.1.1.192
P36999	2.1.1.187
P37051	3.5.1.10
P37062	1.11.1.1
P37063	1.2.3.3
P37146	1.17.4.1
P37269	2.5.1.99
P37278	3.6.3.8
P37294	2.5.1.99
P37330	2.3.3.9
P37333	1.14.12.18
P37339	1.1.3.15
P37351	5.3.1.6
P37353	6.2.1.26
P37355	4.2.99.20
P37388	3.6.3.17
P37402	1.1.1.169
P37412	1.1.1.85
P37450	4.2.1.28
P37527	4.3.3.6
P37530	2.7.1.113
P37547	3.1.26.8
P37552	3.5.99.10
P37563	6.3.4.19
P37564	2.7.1.33
P37570	2.7.14.1
P37595	3.4.19.5
P37610	1.14.11.17
P37634	2.1.1.266
P37646	3.1.4.52
P37647	2.7.1.45
P37672	1.1.1.130
P37677	2.7.1.53
P37678	4.1.1.85
P37680	5.1.3.4
P37689	5.4.2.12
P37700	3.2.1.4
P37744	2.7.7.24
P37747	5.4.99.9
P37765	5.4.99.22
P37769	1.1.1.127
P37773	6.3.2.45
P37778	1.1.1.133
P37794	3.5.1.105
P37869	4.2.1.11
P37877	2.7.2.1
P37878	3.2.2.21
P37887	2.5.1.47
P37956	4.1.99.14
P37957	3.1.1.3
P38021	2.6.1.13
P38038	1.8.1.2
P38049	1.14.99.3
P38051	5.4.4.2
P38489	1.5.1.34
P39046	3.2.1.17
P39062	6.2.1.1
P39099	3.4.21.107
P39119	2.3.3.16
P39126	1.1.1.42
P39130	3.2.1.67
P39131	5.1.3.14
P39138	3.5.3.1
P39153	2.7.7.87
P39155	3.9.1.2
P39185	1.7.99.4
P39199	2.1.1.298
P39304	4.1.1.85
P39305	5.1.3.22
P39306	5.1.3.4
P39315	1.6.5.2
P39346	1.1.1.264
P39371	5.1.3.24
P39576	2.6.1.42
P39581	6.1.1.13
P39583	2.7.6.5
P39593	2.7.1.50
P39594	2.5.1.3
P39605	1.5.1.38
P39610	2.7.1.35
P39615	3.2.2.27
P39629	2.7.7.24
P39630	4.2.1.46
P39633	1.4.1.2
P39641	6.3.2.28
P39648	2.3.1.204
P39662	1.14.12.17
P39701	3.1.3.73
P39773	5.4.2.12
P39815	2.1.1.74
P39829	4.2.1.42
P39831	1.1.1.298
P39844	3.4.16.4
P39848	3.2.1.96
P39909	2.3.1.57
P40332	1.1.1.370
P40399	3.1.3.3
P40404	3.5.1.44
P40406	3.2.1.52
P40711	3.1.1.29
P40719	2.7.13.3
P40740	3.2.1.86
P40758	2.7.13.3
P40804	4.1.1.87
P40817	4.3.1.15
P42106	1.13.11.24
P42293	3.2.1.99
P42403	3.2.1.86
P42411	2.7.11.1
P42413	5.3.1.30
P42414	2.7.1.92
P42415	3.7.1.22
P42416	4.2.1.44
P42419	5.3.99.11
P42420	4.1.2.29
P42448	4.2.1.11
P42449	4.1.3.1
P42454	1.18.1.1
P42588	2.6.1.82
P42593	1.3.1.34
P42596	2.1.1.174
P42604	4.2.1.7
P42632	2.3.1.54
P42848	4.2.1.11
P42954	3.6.3.40
P42973	3.2.1.86
P43341	3.6.1.54
P43777	2.7.6.3
P43813	6.5.1.2
P43876	1.1.1.25
P43890	2.7.4.22
P43912	2.1.1.228
P44514	3.5.1.18
P44569	3.1.3.5
P44801	1.2.1.11
P44806	2.4.99.12
P44814	3.1.1.96
P44859	5.1.1.7
P45025	2.5.1.7
P45040	2.5.1.47
P45066	6.3.2.8
P45131	2.3.1.31
P45148	4.2.1.1
P45251	2.5.1.55
P45314	3.1.3.45
P45395	5.3.1.13
P45425	2.7.1.60
P45563	2.4.2.1
P45578	4.4.1.21
P45622	4.2.1.24
P45723	4.6.1.13
P45748	2.7.7.87
P45947	3.1.3.48
P46139	2.7.7.65
P46362	4.1.2.25
P46795	1.2.1.12
P46799	5.99.1.2
P46817	1.11.1.21
P46849	6.5.1.4
P46852	1.13.11.24
P46883	1.4.3.21
P46920	3.6.3.32
P47227	1.3.1.56
P47229	3.7.1.8
P48635	1.14.13.154
P49058	1.1.1.205
P49424	3.2.1.78
P49425	3.2.1.78
P50047	3.5.1.5
P50286	3.5.1.1
P50457	2.6.1.19
P50465	4.2.99.18
P50621	1.17.4.1
P50735	1.4.1.2
P50848	3.4.17.19
P50849	2.7.7.8
P50864	3.5.1.28
P50933	1.1.1.27
P50941	1.1.1.100
P51020	4.1.3.39
P51025	3.1.2.12
P51691	3.1.6.1
P51833	3.1.26.3
P51981	5.1.1.20
P52045	4.1.1.41
P52046	4.2.1.150
P52061	3.6.1.19
P52101	2.7.13.3
P52697	3.1.1.31
P53554	1.14.15.12
P53555	2.6.1.105
P54155	1.8.4.12
P54166	2.4.1.315
P54322	1.3.1.14
P54378	2.1.2.10
P54462	2.8.4.5
P54471	2.1.1.217
P54475	3.6.4.13
P54493	3.4.21.105
P54511	2.3.1.181
P54517	4.2.1.10
P54548	3.1.26.11
P54550	1.6.99.1
P54616	1.3.1.9
P54715	2.7.1.69
P54721	1.13.11.2
P54746	3.2.1.170
P54965	3.5.1.24
P55038	1.4.7.1
P55135	2.1.1.190
P55881	2.7.4.16
P55900	2.6.1.52
P55929	1.11.1.5
P56065	4.1.1.11
P56073	2.7.1.71
P56076	5.3.1.1
P56081	4.2.3.4
P56109	4.1.2.13
P56119	1.1.1.25
P56156	3.4.21.92
P56258	2.4.1.325
P56431	1.8.1.9
P56459	6.1.1.23
P56690	6.1.1.5
P56926	6.1.1.18
P57005	1.15.1.1
P58486	4.2.1.113
P58554	1.2.1.59
P58683	3.1.3.2
P58687	4.2.1.10
P58758	2.5.1.27
P59337	3.8.1.5
P59407	4.1.3.3
P59655	2.5.1.15
P59846	6.3.4.5
P60281	2.7.7.6
P60340	5.4.99.25
P60390	2.1.1.199
P60472	2.5.1.31
P60546	2.7.4.8
P60651	3.5.3.11
P60716	2.8.1.8
P60720	2.3.1.181
P60757	2.4.2.17
P60785	3.6.5.n1
P60802	1.1.1.290
P60932	3.6.1.27
P61497	4.1.99.3
P61517	4.2.1.1
P61711	2.5.1.78
P61714	2.5.1.78
P61887	2.7.7.24
P61889	1.1.1.37
P62576	3.2.1.18
P62615	2.7.1.148
P62617	4.6.1.12
P62620	1.17.7.3
P62623	1.17.1.2
P62707	5.4.2.11
P63177	2.1.1.185
P63224	5.3.1.28
P63228	3.1.3.82
P63411	2.7.2.1
P63479	5.1.1.1
P63488	6.3.5.7
P63526	6.2.1.26
P63590	4.2.1.10
P63710	1.14.13.141
P63786	3.4.21.92
P63788	3.4.21.92
P63820	2.7.7.3
P63883	3.5.1.28
P64074	4.2.1.11
P64141	2.5.1.15
P64636	3.1.3.5
P65722	4.2.1.96
P65774	2.7.1.23
P65870	4.1.2.50
P65932	2.7.4.22
P65933	2.7.4.22
P66011	1.8.1.9
P66032	4.1.99.12
P66038	2.5.1.78
P66670	3.1.26.3
P66899	4.3.1.15
P67042	2.1.1.45
P67046	2.1.1.45
P67087	2.1.1.198
P67653	3.1.3.45
P67910	5.1.3.20
P68398	3.5.4.33
P68567	2.1.1.242
P68739	3.1.21.7
P69441	2.7.4.3
P69503	2.4.2.7
P69795	2.7.1.69
P69848	4.1.99.18
P69874	3.6.3.31
P69902	2.8.3.16
P69924	1.17.4.1
P69996	3.5.1.5
P70826	2.7.1.90
P70994	5.3.2.6
P71016	1.2.1.8
P71017	1.1.1.1
P71018	2.3.1.n2
P71079	1.3.1.104
P71119	1.14.99.3
P71241	2.7.8.31
P71447	5.4.2.6
P71615	3.1.3.7
P71741	3.2.1.28
P71875	1.14.13.142
P72525	5.99.1.3
P72848	1.3.3.3
P72849	1.14.99.3
P73283	2.3.1.179
P73726	2.5.1.115
P73824	1.11.1.22
P73832	3.4.15.6
P74061	5.1.3.1
P74132	1.3.99.22
P74133	1.14.99.3
P74250	1.11.1.22
P74258	2.4.1.213
P74268	3.4.13.22
P74308	1.1.1.184
P74312	1.6.5.2
P74383	3.4.19.5
P74388	2.1.1.295
P74653	2.7.1.182
P74873	3.1.3.48
P74881	6.3.5.3
P74921	2.6.1.42
P75144	3.1.3.7
P75430	6.3.3.2
P75510	6.1.1.2
P75691	1.1.1.2
P75713	3.5.3.26
P75782	2.1.1.181
P75792	3.1.3.23
P75800	3.1.4.52
P75806	3.6.1.27
P75817	2.1.1.189
P75825	1.7.99.1
P75876	2.1.1.191
P75893	1.5.1.42
P75894	1.1.1.298
P75897	3.5.1.110
P75898	1.14.99.46
P75908	2.7.7.65
P75959	2.7.1.59
P75966	5.4.99.20
P76008	3.4.17.13
P76038	3.5.1.94
P76077	1.14.13.149
P76082	4.2.1.17
P76085	6.2.1.30
P76113	1.3.1.n3
P76129	3.1.4.52
P76149	1.2.1.16
P76215	3.5.1.96
P76216	3.5.3.23
P76217	1.2.1.71
P76245	2.7.7.65
P76251	1.1.1.83
P76270	1.8.4.14
P76273	2.1.1.178
P76316	4.4.1.15
P76339	2.7.13.3
P76423	2.7.1.50
P76440	1.3.1.1
P76469	4.1.2.53
P76473	2.4.2.43
P76491	3.1.3.89
P76503	2.3.1.16
P76518	2.8.3.19
P76535	4.2.1.126
P76562	2.3.1.193
P77044	3.7.1.14
P77172	3.1.4.52
P77182	2.1.1.61
P77213	6.3.2.2
P77215	4.2.1.90
P77272	2.7.1.69
P77302	2.7.7.65
P77334	3.1.4.52
P77366	5.4.2.6
P77397	1.14.13.127
P77434	2.6.1.2
P77467	5.3.3.18
P77485	2.7.13.3
P77488	2.2.1.7
P77510	2.7.13.3
P77541	4.1.3.30
P77544	2.5.1.18
P77555	1.1.1.350
P77570	2.7.1.170
P77580	1.2.1.10
P77581	2.6.1.81
P77608	4.2.1.80
P77625	3.1.3.23
P77671	3.5.2.5
P77674	1.2.1.19
P77718	2.8.1.4
P77731	4.3.2.3
P77757	2.4.2.53
P77766	3.1.3.97
P77781	3.1.2.28
P77788	3.6.1.65
P77790	3.4.13.22
P77806	2.6.1.88
P77872	1.11.1.6
P77961	6.3.1.2
P78061	6.3.1.11
P78067	2.8.1.1
P78285	3.2.1.17
P80039	1.1.1.37
P80040	1.1.1.37
P80099	2.4.1.25
P80244	3.4.21.92
P80506	1.2.1.12
P80561	3.4.11.24
P80695	1.4.3.21
P80859	1.1.1.44
P81186	1.7.99.4
P82543	1.9.3.1
P82998	2.5.1.18
P83223	1.3.5.4
P83453	6.1.1.1
P83700	2.7.1.148
P84612	1.15.1.1
P85207	1.8.1.4
P94398	3.5.4.16
P94404	4.1.1.61
P94405	4.1.1.61
P94417	2.7.2.4
P94424	1.5.1.39
P94428	1.2.1.79
P94522	3.2.1.99
P94527	1.1.1.261
P94531	3.2.1.55
P94544	2.7.7.7
P94552	3.2.1.55
P94556	5.1.1.3
P94571	3.6.1.27
P95493	3.4.22.37
P95803	6.3.2.4
P96105	3.2.1.131
P96108	2.1.3.3
P96110	1.4.1.3
P96134	2.1.3.3
P96379	3.6.1.8
P96614	3.6.4.13
P96618	2.7.8.7
P96688	3.1.1.1
P96716	2.7.10.2
P96717	3.1.3.48
P96718	1.1.1.22
P96789	1.1.1.44
P96843	6.2.1.41
P97030	1.17.99.6
P97084	4.1.1.81
P98005	1.9.3.1
P99159	2.3.1.180
P9WFF5	2.5.1.68
P9WFQ9	3.2.2.27
P9WFR5	2.4.2.45
P9WFR9	2.1.1.45
P9WFT1	6.1.1.1
P9WFV9	6.1.1.17
P9WFX7	4.1.1.48
P9WFX9	4.2.1.20
P9WFZ1	2.1.1.220
P9WFZ5	3.1.3.12
P9WG25	2.2.1.1
P9WG39	2.2.1.6
P9WG41	2.2.1.6
P9WG43	5.3.1.1
P9WG49	5.99.1.2
P9WG59	4.2.3.1
P9WG75	2.5.1.3
P9WGB7	2.5.1.48
P9WGE9	1.15.1.1
P9WGI7	2.1.2.1
P9WGI9	2.1.2.1
P9WGK3	2.7.13.3
P9WGK7	2.7.13.3
P9WGK9	2.7.13.3
P9WGL1	2.7.13.3
P9WGL5	2.7.13.3
P9WGR1	1.3.1.9
P9WGS9	1.1.1.333
P9WGT1	1.1.1.53
P9WGT3	1.1.1.100
P9WGV1	2.5.1.6
P9WGV3	3.3.1.1
P9WGY5	2.7.7.6
P9WGY7	2.7.7.6
P9WGY9	2.7.7.6
P9WGZ1	2.7.7.6
P9WGZ9	3.5.2.6
P9WH09	1.1.1.133
P9WH11	5.1.3.13
P9WH13	2.7.7.24
P9WH71	1.17.4.1
P9WH75	1.17.4.1
P9WHE9	2.5.1.78
P9WHF7	2.8.1.1
P9WHF9	2.8.1.1
P9WHH1	1.8.1.9
P9WHH3	1.8.1.15
P9WHH7	1.6.5.2
P9WHH9	1.8.1.4
P9WHL7	6.3.5.3
P9WHN7	3.1.1.29
P9WHP7	5.4.99.25
P9WHS1	3.4.17.n1
P9WHT9	3.4.25.1
P9WHU1	3.4.25.1
P9WHV7	2.7.1.23
P9WHW3	5.2.1.8
P9WHW5	3.1.3.16
P9WI63	2.7.11.1
P9WI65	2.7.11.1
P9WI66	2.7.11.1
P9WI69	2.7.11.1
P9WI71	2.7.11.1
P9WI73	2.7.11.1
P9WI75	2.7.11.1
P9WI77	2.7.11.1
P9WI78	2.7.11.1
P9WI81	2.7.11.1
P9WIA1	3.1.3.48
P9WIB9	5.4.99.5
P9WIC1	5.4.99.5
P9WIC5	4.1.3.40
P9WIC7	3.1.3.70
P9WIC9	5.4.2.11
P9WIE5	1.11.1.21
P9WIH3	4.1.1.32
P9WIJ1	1.4.3.5
P9WIL5	6.3.2.1
P9WIL7	2.1.2.11
P9WIQ1	5.4.99.9
P9WIQ3	1.18.1.2
P9WIS1	1.2.4.4
P9WIS3	1.2.4.4
P9WIS9	1.2.4.1
P9WIT9	2.1.3.3
P9WIU7	4.1.1.20
P9WIY1	3.6.1.55
P9WIY3	3.6.1.55
P9WJ03	1.8.7.1
P9WJA1	1.14.14.12
P9WJF1	1.1.98.3
P9WJH7	2.7.4.6
P9WJI7	6.3.4.21
P9WJI9	6.3.4.21
P9WJJ7	2.4.2.19
P9WJM5	1.8.4.11
P9WJM7	2.3.1.189
P9WJN1	3.5.1.115
P9WJN3	3.5.1.103
P9WJQ3	1.7.99.4
P9WJW5	2.1.1.63
P9WK16	2.3.3.9
P9WK19	3.4.11.18
P9WK21	3.4.11.18
P9WK83	2.3.1.181
P9WK87	3.1.1.1
P9WKB1	2.3.1.20
P9WKC3	2.3.1.20
P9WKC5	2.3.1.20
P9WKC9	2.3.1.20
P9WKD7	5.3.1.6
P9WKF5	2.7.4.3
P9WKF7	1.14.13.59
P9WKG5	4.6.1.12
P9WKG7	2.7.1.148
P9WKH1	2.5.1.10
P9WKH3	1.14.99.3
P9WKI9	3.1.3.25
P9WKK7	4.1.3.1
P9WKK9	1.1.1.85
P9WMK5	4.1.3.39
P9WMK9	2.7.7.53
P9WMP9	3.6.4.12
P9WMQ1	3.6.4.12
P9WMR9	3.8.1.5
P9WMS7	6.3.5.2
P9WMW5	2.7.8.35
P9WMW9	2.4.1.266
P9WMX3	2.4.1.287
P9WMY3	2.4.1.289
P9WMY7	2.4.1.250
P9WMY9	2.4.1.11
P9WMZ1	2.4.1.21
P9WMZ3	2.4.1.57
P9WMZ7	2.4.2.47
P9WN03	2.4.2.46
P9WN05	2.4.1.109
P9WN21	3.1.3.11
P9WN39	6.3.1.2
P9WN43	2.7.7.27
P9WN45	2.4.1.18
P9WN65	4.2.1.46
P9WN69	5.3.1.9
P9WN83	1.2.1.12
P9WN93	4.2.1.2
P9WNB9	4.2.99.18
P9WNC5	4.1.2.25
P9WND1	2.5.1.15
P9WND9	1.5.1.36
P9WNE1	1.1.98.2
P9WNE3	4.99.1.1
P9WNE5	1.16.3.1
P9WNG3	2.3.1.180
P9WNG5	2.3.1.39
P9WNH1	1.11.1.18
P9WNN9	4.2.1.17
P9WNP1	4.2.1.17
P9WNP3	4.2.1.17
P9WNP5	4.1.3.36
P9WNP7	1.1.1.157
P9WNS5	3.6.1.23
P9WNU7	6.3.2.n2
P9WNV1	6.5.1.2
P9WNV3	6.5.1.1
P9WNV5	6.5.1.1
P9WNW5	2.7.7.85
P9WNW7	1.13.11.25
P9WNW9	1.1.1.23
P9WNX1	1.5.1.3
P9WNX3	1.1.1.95
P9WNX5	1.2.1.11
P9WNX7	1.2.1.79
P9WNX9	1.2.1.79
P9WNZ3	1.14.19.n4
P9WP01	2.4.2.1
P9WP17	3.5.4.13
P9WP19	5.1.1.7
P9WP21	2.3.1.117
P9WP23	1.17.1.8
P9WP31	6.3.2.4
P9WP55	2.5.1.47
P9WP65	3.1.4.53
P9WPA5	2.7.7.3
P9WPB3	2.1.1.79
P9WPB5	2.1.1.79
P9WPC3	3.4.21.92
P9WPC5	3.4.21.92
P9WPF9	2.3.2.21
P9WPH3	3.5.4.5
P9WPJ7	4.2.1.1
P9WPJ9	4.2.1.1
P9WPK7	6.3.2.2
P9WPP7	1.14.21.9
P9WPP9	1.14.13.70
P9WPQ5	6.3.3.3
P9WPS3	3.6.3.54
P9WPX7	4.2.1.10
P9WPX9	4.2.3.4
P9WPY3	2.7.1.71
P9WPY5	2.5.1.19
P9WQ11	4.2.99.18
P9WQ17	2.4.99.16
P9WQ23	3.2.1.141
P9WQ35	4.6.1.1
P9WQ37	6.2.1.3
P9WQ41	6.2.1.20
P9WQ47	6.2.1.3
P9WQ71	2.8.1.7
P9WQ73	2.6.1.52
P9WQ75	2.6.1.42
P9WQ81	2.6.1.62
P9WQ87	2.3.1.47
P9WQA3	4.1.2.13
P9WQA9	5.1.1.1
P9WQB1	1.4.1.1
P9WQB7	1.11.1.15
P9WQB9	1.1.1.1
P9WQD1	6.2.1.1
P9WQD7	2.3.1.41
P9WQD9	2.3.1.41
P9WQE1	2.3.1.41
P9WQH3	1.2.1.10
P9WQH7	6.4.1.3
Q00267	2.3.1.118
Q00441	1.14.13.188
Q01671	1.3.99.27
Q02114	3.5.1.28
Q02934	3.2.1.4
Q02N79	1.14.13.182
Q03224	3.1.3.11
Q03C44	3.2.1.122
Q04HB7	5.1.1.5
Q04J42	3.1.3.16
Q04J43	2.7.11.1
Q05528	1.1.1.127
Q05602	2.7.8.26
Q05603	2.4.2.21
Q05608	2.7.11.1
Q05632	2.1.1.196
Q05852	2.7.7.9
Q05888	2.7.1.66
Q06277	2.7.7.n1
Q06320	3.5.1.28
Q06539	1.4.1.23
Q06700	4.1.1.70
Q06756	4.6.1.12
Q06904	2.7.13.3
Q07566	3.1.3.78
Q07636	2.7.1.11
Q07982	1.1.99.28
Q08352	1.4.1.1
Q08698	1.17.4.1
Q0B950	4.2.1.77
